rsi,vol,depth,mom,trend,ex_3,ex_6,ex_10
46.8903,2.6079,3.3312,1.0000,-7.1693,-13.755739576161352,-14.866280951267097,-16.92619739591962
41.8069,1.5953,5.1257,1.0000,-13.7121,1.4159884273019396,5.5202836184983886,11.684575546681728
49.3443,1.3406,2.5967,1.0000,-3.9567,0.6497014496308462,0.34418890579219674,-0.805847103340675
47.2985,0.8579,2.0059,1.0000,-3.9596,-2.020427834154681,-2.2036601953140287,-2.8179949523672105
46.4673,1.4472,2.3471,1.0000,-4.0347,-1.0060110681889278,-0.558711236492849,-2.876446792007094
44.8943,1.1137,0.9162,1.0000,-1.9955,-0.5061757450011917,1.527554815756326,-5.918057389687027
48.2252,1.0048,1.1710,1.0000,-2.7560,-0.04666851695264157,-0.26481833963585366,-3.519308558776892
45.0743,1.1104,0.6946,1.0000,-1.9175,3.2231145412865536,7.708412305775767,7.290965723843211
51.7778,0.7029,0.7382,1.0000,0.3523,-1.0345832422049228,-2.199113161474565,-2.910238033394476
51.9334,0.9976,0.3500,0.7873,-0.5525,0.2567869959320234,-1.475464475231215,0.5813098069123207
46.4177,1.4756,1.0318,1.0000,-1.6803,-2.5149403032698636,-4.018802460554516,-6.588641477119019
43.4280,1.4945,0.9924,0.9998,-2.8862,-4.231876661119139,-2.8128937199220947,-9.65362656988842
40.3733,1.1895,3.2243,1.0000,-8.3822,-2.3824118012172657,-0.4123490258632465,-6.299635950416239
57.3840,5.4953,2.5507,1.0000,1.4733,-5.642438445514665,-4.0697665399875635,-8.651592369268082
54.0664,1.4137,0.6171,1.0000,0.1536,4.137287529651134,2.277961848869924,1.3371587250519883
53.2525,1.1530,0.2000,1.0000,0.7753,3.8177435345338018,4.2501462852247975,5.7621234115178375
47.6346,1.0124,1.2753,1.0000,-3.3284,1.337500249066148,2.3623687308099486,1.801232969235476
39.4005,1.0026,3.2874,1.0000,-7.6955,-0.42282387453015385,-2.94842198638925,-6.8223457435367525
36.3986,0.7468,2.5952,1.0000,-8.1884,2.9740420626108377,3.27674687244237,6.850534782264282
50.0888,0.3896,0.5137,1.0000,-0.8630,-1.8035357518393358,2.29850280391548,-3.3299298564120856
54.2857,0.7889,0.4180,1.0000,0.1088,0.7913670569873354,-3.9670812954317523,-0.332255379487702
53.7485,0.5811,0.2987,1.0000,0.2943,1.7471693133473187,7.32271876438959,7.47231095397297
52.2011,0.6282,0.5697,1.0000,-0.7251,-0.3900954937743562,-0.3987925026626158,-0.14246877047529194
54.7201,0.7469,0.7365,1.0000,0.7601,2.1152504665383653,1.391247357980018,0.16518597766440435
49.3907,1.2967,1.7682,1.0000,-3.4129,-3.954947345903781,-1.9962630930497003,0.6449364611020508
50.0895,0.7715,0.6861,1.0000,-0.0710,0.9832428491311496,9.936749477951643,14.815733035206367
45.6192,0.4442,2.2285,1.0000,-7.5853,-0.9502283764028729,-7.2922680945430765,-22.191186815151877
45.9046,0.7059,4.2121,1.0000,-11.0939,7.143333026100828,4.594931403681856,5.285632356822899
46.8743,1.3405,0.9488,1.0000,-2.1965,-2.380662818056352,-3.132366003294105,-5.003310794000095
39.0632,1.0971,1.2448,1.0000,-3.7375,1.4418204191188153,3.582490228659287,1.6983995755903236
36.8572,0.9858,0.6682,1.0000,-1.8789,-1.4462822302228353,-0.25051920222495067,0.9508282912542332
43.5517,1.3339,0.6559,1.0000,-1.7397,0.7764526576044803,1.4978334698617441,1.2179289433874563
48.9691,1.2479,0.5145,1.0000,-0.7052,-2.3130186509146293,-2.973884710626549,-5.6035512264700955
45.7445,0.8679,0.8265,1.0000,-2.0185,-3.286433598161061,-2.5989135624483333,-2.069184961595807
42.6964,1.6447,1.1438,1.0000,-3.2020,0.6893883382960528,2.0199913927968955,2.561549230363156
49.1008,0.8645,0.3220,1.0000,-0.2777,1.9120422098927767,1.946668483931437,1.4904839127543013
54.2568,1.6287,0.2413,1.0000,0.2902,-2.9533504164086914,-4.949344277846889,-5.9237252515808265
45.6133,1.2377,1.0123,1.0000,-2.4442,0.31562778464921254,0.8518863918655991,-0.26105146412520813
60.4049,2.7424,0.2761,1.0000,2.1079,0.1781939883899561,0.4034882456928753,-1.5780138419777456
52.6484,1.2517,0.1954,1.0000,0.0669,-1.6160695152320284,-1.9860780668523241,-4.197713619191759
48.5332,1.7746,0.9007,1.0000,-1.9608,1.2708645840114816,1.97235669481808,6.444270462943045
53.3636,0.5896,0.0380,1.0000,0.6009,-1.8218863361472117,0.27660411425831827,1.9884452297863375
55.2019,0.5484,0.0069,1.0000,0.4609,-0.3330652205874432,2.298089993182752,1.6988784103929988
57.4214,1.6659,0.2753,1.0000,0.3982,-8.578422707038952,-8.911037669432574,-8.747648295974876
31.7086,0.7753,2.1150,1.0000,-6.1149,0.1283770502840495,0.9399508925558094,-0.6413053139775826
50.3363,7.2805,0.8444,1.0000,-1.6619,1.4996551793090271,2.0178114433454093,2.933342583332419
27.6326,0.6466,1.8759,1.0000,-5.7045,0.8829170811304119,0.1200661856580317,-1.0083302707989317
49.6636,2.5010,0.2670,1.0000,-0.3571,2.1102469776113892,1.4956623420801192,-1.8361090745821285
42.5538,1.5799,0.7431,1.0000,-2.3711,-4.490006047388236,-3.087774585336554,-2.492953738330075
48.4178,1.3730,1.1283,1.0000,-2.1412,-0.8943033094132093,0.42468121231838035,-0.8267253379650974
51.4836,3.6128,1.8822,1.0000,-2.3231,0.7853904667444109,-0.7892588021999417,-0.26828682953786925
53.1188,1.0663,0.4565,1.0000,0.8487,-2.1597874387343468,-0.19959534762286993,1.1238007045576182
48.8035,0.6901,0.6062,1.0000,-1.0703,-0.34794413114655615,-0.2586503318458759,1.2640344250437008
55.9581,0.7225,0.1171,1.0000,0.8062,0.2532792798438363,-0.14769643123883994,2.880859749169782
56.4607,0.6892,0.0511,0.7429,1.2799,-0.3978702609059928,2.779432385403748,4.715721515328284
59.3001,1.0936,0.3853,1.0000,0.7266,0.24048125893562505,0.5306620725237706,-11.084476153625836
38.7248,0.9563,2.5965,1.0000,-6.5014,-3.1165717615069437,-2.506006753225652,-0.7997700779009875
34.3820,1.1820,1.9261,-0.4187,-6.8397,-0.32149015362125805,0.870096764282093,0.30970297976784306
44.8843,1.1882,1.0207,1.0000,-1.9423,0.47323512970861986,1.1902526844206802,-0.7914890626284832
52.6174,1.1805,0.6505,1.0000,-0.6570,-0.4508235989900314,0.3315993146091785,0.687259083618017
50.4727,2.1484,0.6857,1.0000,-0.4786,2.4768613745174957,3.8287518503302715,5.186252448846805
51.2558,0.5555,0.7638,1.0000,-0.9844,0.22178588831200247,-1.6005593721455251,-0.41429186135346846
53.0955,0.2157,0.3083,1.0000,0.4629,3.439483066741615,3.9797003677223293,4.537194098462803
29.1914,0.7441,3.9371,1.0000,-11.5342,-2.4419553236610563,-5.938626794584477,-3.2363006274326556
30.5832,1.7387,4.1253,1.0000,-12.1926,0.21195527850176726,2.943589213794697,-1.93564976176698
61.1768,1.8976,1.2642,1.0000,1.7361,-1.523148051320429,-1.5806813324887075,-2.7426306669201894
50.8604,0.9350,0.9477,1.0000,-1.2701,0.8516676415458211,2.9869822591583235,0.8032197779110883
56.0701,1.0875,0.2690,1.0000,0.6304,-1.2805375552603928,4.481291840067405,6.655665187438052
46.6677,1.3049,2.0283,1.0000,-3.8790,8.58208246938887,13.22302936053976,14.334032938006866
61.8473,2.7781,0.2135,1.0000,3.8754,2.486111456323753,5.800833102526568,9.069111641378234
60.4204,1.7909,0.2251,1.0000,3.3583,1.7320974814043213,1.317515019374024,0.7183683482547913
41.3946,0.7529,2.4317,1.0000,-7.1582,2.1773601181771243,-1.205629725911642,-8.887609083327789
43.2234,0.6899,2.4263,1.0000,-7.0358,-5.325558357046073,-4.82838364677334,-10.211489566070755
36.5033,0.9204,3.9991,1.0000,-10.5087,1.2054773323910197,4.669432843895868,-6.232248312165415
43.6425,0.5699,2.2020,1.0000,-6.5580,3.0155125311962907,1.3140961322594538,-0.32245510855740966
52.0400,1.3058,0.7629,1.0000,-0.8567,0.12496169016313374,-1.6199906477080726,-2.6079026498378486
48.7556,0.6612,0.4723,1.0000,-1.7574,-1.9750417667909357,2.3115590941678446,8.564400665922507
48.7212,1.2789,0.3325,-0.6022,-1.5808,8.820955994487951,11.469802886824374,14.303386743126998
41.1782,1.8941,4.5292,1.0000,-10.1243,-6.946896511524919,-7.369579744803903,-12.141735913937206
42.0464,1.8046,4.6674,1.0000,-12.2155,-6.765512063424844,-3.840334133028481,-2.7455963818069726
52.5082,1.0544,1.3469,1.0000,0.1979,4.236207405991971,4.414474656139042,2.978837398553832
46.6502,0.6825,1.3150,1.0000,-3.3110,4.456303523884703,-5.531023750539624,-10.37807487169359
42.9510,0.8687,2.7671,1.0000,-7.1843,2.738623600830609,1.1558830485900198,0.26724176418909384
41.1883,0.2377,1.8741,1.0000,-4.9903,-0.03438728595420126,-1.6831909234311913,-2.2717546406640725
48.0444,0.7908,0.7665,1.0000,-2.0532,2.6010457735978934,2.2276264057859065,3.2974312684584364
36.2876,1.4031,2.2434,1.0000,-6.6159,-3.9562338542577566,-4.428951061289835,-2.293350478321579
48.1967,2.2068,2.3764,1.0000,-5.1191,0.6184569570308832,0.06363761604241935,-0.8237478846529951
51.5026,1.4022,0.8537,1.0000,-0.7888,3.7726127723917537,3.378786000042974,-3.303184539671636
49.5416,1.1344,1.5695,1.0000,-1.6290,-1.3486936302836536,0.2034825712473346,0.5561459446495525
50.2880,0.8718,0.8804,1.0000,-1.1239,-3.196386088429742,-4.492664251728698,-0.6501274914658823
50.5824,1.2911,0.9616,1.0000,-0.6850,-7.636713610536044,-7.2556709892110405,-10.065909036218516
42.9952,0.2227,1.9988,1.0000,-5.4313,0.2373804858683385,0.41798311900664553,1.188426969209963
45.6954,1.7002,2.9971,1.0000,-5.4766,-1.46005887086153,-3.9950912030209094,-3.2052032388212552
48.3129,2.3004,4.5644,1.0000,-7.4455,1.9770853834840176,-4.575630777804321,-10.01743098710705
50.4389,1.6848,2.3467,1.0000,-5.9302,3.1790749458968595,2.814633220354198,3.0833145131262754
49.8288,0.3983,0.7930,1.0000,-2.0629,-5.828117015569794,-4.502265772619999,-11.517496495252791
49.3155,1.2535,2.1169,1.0000,-3.8599,-3.4158625029629905,-1.259151891282154,-2.124221783751948
62.1453,2.5176,0.0848,1.0000,6.2909,-2.0221585417479147,-4.329457429861297,-9.552933562291225
45.1666,0.9104,3.9013,1.0000,-8.5747,0.5078794801135659,1.7701416968385755,-0.7488601555501269
52.5404,1.4539,1.7086,1.0000,-1.0160,1.0670569880907257,1.1206891885061157,0.576055614584811
60.3706,3.7731,0.6677,1.0000,2.7878,1.8403211521197562,7.5570916480307755,5.136686963730782
44.4179,1.4230,4.3048,1.0000,-8.1583,-1.5509332648812655,-2.422289858226115,-5.975791174392024
51.6398,0.4901,1.1348,1.0000,-0.9965,-1.6377579237846827,-5.4605050502844055,-0.6083184809883597
46.6083,1.9209,1.0635,-0.6860,-2.3948,2.9213429851171204,0.29652523958705024,-0.3793039044427544
51.5166,1.0865,0.4196,1.0000,-0.2387,2.4027016492875255,0.7174338027144481,8.055177542684019
54.9819,0.8612,0.5201,1.0000,2.4047,-0.22410015422127916,-4.820470737196472,-17.64759722177566
46.4884,0.7401,2.7090,1.0000,-6.7144,1.0125889850412575,0.31463290367530183,
52.6578,1.3152,1.1613,1.0000,-0.7409,0.9590993886911768,0.24037614805001792,0.8670002959233627
55.4629,0.6277,0.2236,1.0000,-0.0673,0.1400217630953447,-0.22229595568930763,-2.4350709122135625
46.5336,0.1062,0.4266,1.0000,-0.6391,-0.45802587602490247,-0.0834596385580442,1.3446865852015857
43.5817,0.6157,0.4443,-0.7024,-1.1958,0.3718362181182165,0.9248924609392564,1.849063354705064
36.4632,0.6811,1.9354,1.0000,-5.4564,-0.40641013529534215,-2.3513399655402742,-2.685615735774268
46.0514,1.6812,1.0514,1.0000,-1.9313,-1.0786620762914025,-1.6026027126743578,-1.8266765941854466
39.6350,0.5283,0.8694,1.0000,-2.6550,0.6090813174313491,0.6438840199038767,-2.0530324786547003
42.9080,0.9903,0.6615,1.0000,-2.2055,1.709099025418349,1.448601988260826,3.3957177827492226
47.1778,1.8142,0.6101,0.8903,-1.5416,1.1590928932071818,2.6601701769419597,4.560639775797318
46.3877,1.2929,0.9481,1.0000,-2.0679,1.738391866194878,2.3866768566615884,0.7022763209959684
53.4104,0.9060,0.3194,1.0000,-0.6376,1.6911040084757976,3.3355744199144146,3.1432952678376904
46.9378,0.9168,0.6859,1.0000,-2.0861,-0.4740929407952445,1.4463437996510988,1.6832433717688091
54.3116,1.0398,0.0727,1.0000,1.3484,0.6418104470744656,1.4526619121347153,0.5849384745966337
43.1773,0.7473,0.8611,1.0000,-2.3192,1.071211319661248,1.5612640889697973,2.298338532810266
41.7442,1.1204,0.4927,1.0000,-1.1603,1.6283918162095854,0.8447338269210327,-0.013424740257480305
37.6726,2.1215,3.0444,1.0000,-6.9505,1.10379991998485,2.5799143933157334,2.2256149260997318
44.9544,1.6002,1.4693,1.0000,-4.9969,-1.8282245721009995,-2.1054211242222474,-1.829859101896044
45.2698,1.4641,1.1914,1.0000,-2.3173,-0.13221786783653616,-2.094181928861346,-1.2008921894916167
44.1269,1.4658,1.2622,1.0000,-2.7832,-0.8815526205371617,-0.9915084548481632,-1.3879308817677591
50.0890,1.5632,0.5802,1.0000,-0.8880,-2.483134583183099,-0.6358523066274455,-7.292371724139976
50.1066,2.1526,0.5126,1.0000,-1.2910,-6.75703668197004,-9.741626461862216,-9.53251513764298
49.5438,1.2308,2.0219,1.0000,-3.5648,-2.5221469257077125,-5.8922014741628805,-5.580425926873575
41.0848,0.9184,2.0535,1.0000,-6.3984,0.4341572912495493,1.324186151281829,3.1282366681182485
47.0691,1.6545,1.3792,1.0000,-2.5089,0.6861601732018562,1.0771726439868603,-0.21091129685884757
60.0752,1.4129,0.5842,1.0000,1.9092,1.4920978127270899,0.10498994836743233,1.1654383064889786
48.5813,0.7617,1.0042,1.0000,-1.8108,1.762273891475464,0.7621418566557994,1.9229519498075756
47.8663,1.4234,0.9151,1.0000,-1.6135,-3.6895246767939973,-3.5775428412898234,-2.736192060953587
40.8807,0.7348,1.1388,1.0000,-3.6087,3.6856107115061607,3.5416151164788836,-1.2356323050589055
56.2479,1.5488,0.3672,1.0000,0.6174,4.889223647016262,5.354295548509017,4.450191112580441
58.7890,1.2352,0.0003,1.0000,1.4806,-0.8064843087695052,-0.6686343130082171,5.335552872241115
35.9093,0.9536,1.7021,1.0000,-4.9105,2.3162665357066357,2.741427806074074,2.4972653053774976
57.0827,0.4262,0.2181,1.0000,1.1672,3.3056604353331696,-0.30477686132898896,-2.087036904936853
53.1087,0.6877,0.1787,1.0000,0.0494,-0.014051436559602434,0.0836467972830359,3.8314478992596803
52.2010,1.4067,0.4076,1.0000,0.0257,0.11889089622562173,-2.7244302427706777,-4.250341572856727
42.0663,1.0493,1.6665,1.0000,-4.1203,-0.6062709803870016,-1.5204547060575688,-0.7920055820900793
48.7768,1.3441,1.1224,1.0000,-2.3010,1.5648808728140016,-0.936065335720456,-1.6522809712998652
50.1318,1.5668,0.5218,1.0000,-0.5407,-6.3545564019614735,-5.0123439555044245,-5.225069285813374
40.4274,0.5699,1.4704,1.0000,-4.1241,0.17774477231565872,1.434884922712091,-0.7653765624038265
47.7177,1.3321,0.6683,1.0000,-2.0614,1.275018240173765,2.370996083413427,1.28431545708955
35.6584,1.2291,1.1176,1.0000,-3.5704,-1.2322296462729112,-2.6800746108742777,-2.5357870176245347
37.4950,0.6667,1.2806,1.0000,-4.2993,-0.7845247090013575,-0.36014111426299594,-1.7927440039185216
34.3115,0.9701,1.3054,1.0000,-4.4947,0.4254292363891053,0.9291903902116707,0.1999139374805569
46.8287,1.8680,1.1496,1.0000,-2.6261,-0.14456787372994176,0.2709212097887828,-0.9472238228324648
44.6247,0.6903,0.8403,1.0000,-2.2267,-1.2506714685700884,-0.5777655744169161,-1.3395017944306187
43.1875,0.9214,0.9011,1.0000,-2.5310,-0.3267488715702617,-0.5713883610096446,1.3523056778489206
52.1216,2.1420,0.4142,1.0000,-0.2085,5.051683689968464,5.189098900500683,8.996478537649311
48.3028,0.8715,0.7887,1.0000,-1.6755,0.49796336071530095,-1.8501352716536354,-1.8676625741166786
48.9042,1.5858,0.9108,1.0000,-2.2534,-6.740569357167472,-7.106316145589513,-10.74559002690879
28.8078,1.4986,2.9044,1.0000,-7.8582,1.1849398496338124,0.32984950596513546,1.5450303083350614
59.8579,0.9965,0.0504,1.0000,2.0654,0.1275002554576886,-0.1382972100951005,-1.3422791104374598
55.9744,1.2191,1.1087,1.0000,-1.2523,-0.213823527139725,-1.1293526792121642,-2.90783902347873
52.6237,0.9300,0.4183,0.9313,-0.7101,-0.03684382635653863,-1.4206798626276216,-4.651800304972519
41.6213,0.3734,1.3870,1.0000,-3.1287,-7.6698774638883,-7.49080637399369,-6.713071622765309
34.6039,1.2472,2.5268,1.0000,-7.5151,-3.11956445686842,-1.75705641827662,-1.8420889882007396
35.3080,0.8729,2.6534,1.0000,-7.8654,-0.3341207648218793,0.15766177755061644,0.7547282130879307
34.9866,0.5379,2.4714,1.0000,-7.0898,-0.2869831583237749,-0.6123340553733478,-1.7230988189311225
51.3182,1.0547,1.0295,1.0000,-1.0725,1.030539299947961,3.2042544342313852,5.7241300234405665
54.6696,1.1619,0.0145,1.0000,0.8946,1.2802158700118558,0.7699303386940861,1.4283578398172747
56.6449,0.9646,0.1828,1.0000,2.0910,0.8251780235249949,2.2035385544506627,1.4082703709576772
51.2051,0.5665,0.9162,1.0000,-0.9630,0.45351932492003516,-2.057663383925451,-0.061121903051607515
43.1930,1.5192,1.7053,1.0000,-4.4712,-1.76824778840349,0.6853903312079637,2.6146543436063494
44.5919,1.2027,1.5008,1.0000,-3.2168,-2.004805002997647,-0.918848452835058,-1.8368574826636996
43.3037,1.9299,1.1518,1.0000,-2.5957,3.6787097298980087,2.576898321795668,3.130381329232957
39.1250,0.4163,1.5109,1.0000,-3.5887,0.6974983913390774,-0.9880060764331287,0.5938312074314622
52.5289,0.5159,0.3303,1.0000,0.3562,0.426448994130799,0.3742467192044355,-2.56522067381224
52.2097,1.4107,0.5249,1.0000,-0.6494,0.11541485213701672,1.9931274023948622,0.2853211652823939
44.0145,0.6945,0.9000,1.0000,-1.7673,0.8393146418551799,0.4365694887961183,1.0968001309368047
52.0109,2.0755,0.1739,-0.4916,-0.5148,0.04413523494697133,-3.372847443234611,-3.285461610422046
46.2734,0.4733,0.8610,1.0000,-1.4313,1.4939856490647305,3.44508246348077,6.409620729749133
47.5603,0.5579,0.7642,1.0000,-1.9513,2.747164442771719,3.873266086882371,9.92884676810908
54.9974,0.7222,0.4523,1.0000,0.2790,-3.7541169493117166,-5.929528631203,-7.372594268425235
38.7026,1.4879,2.2422,1.0000,-6.5782,0.3976540248127301,1.9598870376349944,2.173933361949288
64.1946,1.4742,0.3408,1.0000,3.3581,0.07129673981553827,-0.186897543904124,1.6530979936036483
38.5964,1.0382,2.7187,1.0000,-7.9855,-0.2947192189962224,1.9877789372766022,2.1393094724640136
46.8344,1.1420,0.6066,1.0000,-1.7074,-0.1301385181450311,4.871176374358661,3.6998409644779082
50.2829,0.8608,0.5484,0.7685,-0.7671,-0.671842533586844,3.039658769945525,2.315020588774309
51.2807,1.8385,1.1042,1.0000,-0.0354,3.2623949270253787,6.948967902415803,7.9753206490714295
50.3521,0.3794,0.7951,1.0000,-1.1509,1.3667940876220126,2.808902525276868,3.5196772874126285
50.7674,1.3092,0.8117,1.0000,-0.8466,-0.062484055054980364,-0.739290070174459,3.213752171391662
50.7520,0.9273,0.7564,1.0000,-1.2268,2.005706565525654,2.610438174491347,2.716817029485788
44.6714,1.0298,1.4383,1.0000,-3.7494,-1.333089719598947,0.2990984241968083,-12.402980114096016
38.6955,0.7341,3.2081,1.0000,-8.5870,0.8880193935697485,1.585932912210441,5.5719710545114625
58.5817,0.9826,0.0407,1.0000,2.7158,-2.1367789539951683,-0.6189421552165845,-2.1862530519310726
55.1489,1.2152,0.3100,1.0000,0.9764,0.750267694204741,-0.9694654941318274,0.2012903346972711
60.1667,1.6500,0.3832,1.0000,0.9393,-0.5113224543795829,-0.05940780642742538,1.7695762448628054
51.0906,1.0328,0.4214,1.0000,-0.9241,1.25389151393349,-1.139026215433026,-1.1989178545209174
52.0462,1.2322,0.6007,1.0000,-0.4641,0.8703771007657386,1.3634425397454404,3.581797353094765
40.0992,0.3246,1.9502,1.0000,-5.7051,-2.685677411205813,-1.202176464049543,-7.414887533167766
35.3876,1.4317,1.9932,1.0000,-6.4509,-2.783150796225988,-1.9846425597349397,-1.101868673497572
46.5134,1.6195,1.8760,1.0000,-4.5785,-4.723880741557342,-5.046230084246795,-6.527295779849771
43.9094,2.0490,2.1845,1.0000,-5.6163,-2.9539074694273877,-2.69206080868919,-3.35177515808692
54.2686,4.0116,2.8437,1.0000,-0.8984,-5.236421107972568,-4.9227336546342935,-9.149802554236606
52.7840,2.0124,1.6788,1.0000,-2.2194,2.341166780477864,1.4146732996302642,-1.068880804650127
48.8428,0.9122,0.7536,1.0000,-1.0820,-0.6634387065157747,0.5216146131789331,2.8839662791129177
40.8907,1.4450,1.1772,1.0000,-3.3308,0.5741117516663492,-0.15584914957443885,1.6078415564314135
58.2568,1.6331,0.6955,1.0000,0.5027,-2.3868074172538574,0.5200913536973159,2.274050636372496
43.1433,0.7562,2.1863,1.0000,-5.4051,1.1119025953380641,2.444554673040444,2.7035678373803966
57.6765,0.9934,0.0942,1.0000,1.5730,-1.1026166443561707,-2.5283738953389094,-4.517560554832265
55.4609,1.3424,0.6705,1.0000,-0.1461,-0.3450370259164852,-0.6287844942106994,1.2263724448666773
56.6667,1.3453,0.5235,1.0000,0.7642,0.14531144235230117,0.8106602750053479,1.1679607781144767
23.7696,0.4338,4.1138,1.0000,-11.8433,1.0853916028018535,2.6779303725515398,4.200140577207015
51.5948,1.3926,0.0351,-0.6880,1.3121,3.693768315288957,4.564245765579733,1.6406475643420153
53.4044,1.2173,0.2967,1.0000,0.5048,-2.1998307553268943,-4.6501345550804105,0.02382542817700728
57.3097,1.4194,0.4511,1.0000,1.2949,-1.6363885441763053,-0.8753938842235413,8.35936093083958
46.3997,1.2004,2.3947,1.0000,-4.7145,-0.40157266035142514,-1.6042056740893433,-5.379893843940217
47.0082,1.4609,1.7372,1.0000,-4.5319,-5.862136849578238,-0.5588153935637167,0.0601680159174417
50.8297,2.4074,1.7320,1.0000,-3.3980,-0.972559310159095,2.1709718067984713,1.302060984753986
72.9199,4.7222,0.1330,1.0000,11.7819,4.743538394768419,0.5665869765393846,1.5094048064556524
61.8259,7.1229,1.2778,1.0000,5.1167,6.4355686243393855,6.748718949019098,6.662671093962454
69.8458,2.1923,0.1062,1.0000,3.0939,1.4270550541991809,2.1975589875421293,3.1930305641970156
55.3975,2.1983,0.9148,1.0000,0.1542,-0.9964927659702886,1.8366273146442276,0.19246503905849477
39.2036,1.2871,3.7943,1.0000,-9.7257,3.9022075123321485,2.8521344418925882,-0.914941775237369
52.4512,0.8848,0.5490,1.0000,-0.7710,2.710166436861486,7.231362878827445,12.289397453366167
54.0767,3.0781,2.0470,1.0000,-1.5991,-0.696427916374384,-7.187194055846275,-4.476436553063082
47.9045,0.7735,1.4303,-0.0549,-4.8341,-3.097512702394775,1.7675485455681579,4.52009398725219
49.2145,1.7026,1.5505,1.0000,-2.2513,6.553246104906354,7.000931681598503,7.57366966802597
50.8672,0.6672,0.2001,1.0000,-0.3230,1.5464263570000223,5.842957570897193,7.683129354328062
43.7367,1.1795,1.6568,1.0000,-3.5403,5.991728584331682,5.510985873531942,3.841673858482527
49.1147,1.1815,2.0444,1.0000,-2.4381,0.927517205942466,-2.6710444747224686,-1.128379527820348
39.7961,1.9297,4.4582,1.0000,-10.8915,-4.85609755661269,-5.426617378166483,-11.768901666449807
39.7969,1.2724,4.6474,1.0000,-12.6975,-4.559845781072822,-5.998171330184627,-10.95055592013671
38.0605,1.7869,4.9341,1.0000,-13.0881,-0.943265000298951,3.82952704107911,3.8311617261482764
45.7245,0.8543,1.8311,1.0000,-2.9236,-19.316182427874946,-15.543843907381877,-6.170984639332525
51.1361,3.8864,4.0808,1.0000,-4.1540,-5.99527663937057,-3.830465502648868,-6.50106660280522
47.9949,1.5605,2.1745,1.0000,-5.8813,5.196220861465919,7.8310300910641,11.557552789773592
59.1936,1.2662,0.1262,1.0000,3.9498,1.2496132449805883,2.255481952722364,-1.8446882306632417
55.6810,1.2723,0.3639,1.0000,2.2104,6.78665666226326,3.968843914637081,3.1401707129044185
33.3538,0.8467,3.0815,1.0000,-8.1171,-4.059306113725955,-2.1026994339475262,-6.584955876097446
39.8095,1.0772,2.9471,1.0000,-7.9009,-3.888702136582808,-7.609145743152897,-7.4540283558873695
31.2340,0.4189,3.4552,1.0000,-11.4720,-4.4623730988709065,-6.52746741213109,-1.6015231767720495
40.2111,1.0742,3.5655,1.0000,-9.6919,1.9994374149418213,4.525516263639732,3.9785431913320366
55.8590,1.5025,0.6753,1.0000,0.9239,1.5512525117753726,1.0961894309907279,0.34554914103312684
54.3552,2.5591,1.2667,1.0000,-0.3614,-4.1153668580688665,-0.06977311576361211,-0.8707711468471524
57.4924,1.2575,0.6901,1.0000,3.3520,0.5717027752523837,-0.533838009790784,-5.166875363888227
46.9756,0.3414,1.6066,1.0000,-2.5520,-2.3130146602116177,-0.18528961858403514,-7.456579680475232
53.0079,1.0575,1.4300,1.0000,-1.7910,2.0878532146812376,2.671071216360525,2.4371327340386237
46.6853,0.7221,2.2733,1.0000,-4.5118,0.22637161255507932,13.380204751102426,15.779398656647434
46.3347,2.1104,3.6897,1.0000,-7.2478,-6.025636913294261,-4.835283380803219,-0.512727489092305
58.6176,1.3915,0.4639,1.0000,4.6783,2.605061351823904,10.246753498667776,5.1200671606574675
53.3310,1.2846,0.3263,1.0000,1.6066,1.1658383502121061,1.1628824359001053,4.643061801371961
48.1869,0.8629,0.5187,1.0000,-0.9736,0.8028043024832233,1.0252996825500535,1.0886993762936885
45.3573,0.9406,0.8829,1.0000,-2.3279,2.0853212443874893,2.5938108364830255,3.8859887191677096
56.6782,1.7527,0.3875,1.0000,0.1525,-1.5821197188120084,0.45551161265622503,-6.660025541505599
48.7946,0.3752,0.9328,1.0000,-1.8393,0.8239205394491468,1.0222054324955396,2.2541201838431553
43.3939,0.7576,1.0480,1.0000,-3.0955,2.6327670278834816,2.599138159058347,2.6735352957874987
53.6722,1.5320,0.5649,1.0000,0.1436,4.708070229154243,8.14710140926969,11.285806410141486
51.8844,1.0881,0.2583,1.0000,1.3918,-4.340527119997212,-3.5828024619358616,-4.483130152963067
45.9678,0.5284,1.3698,1.0000,-4.0745,-1.1831591995046187,0.05404111301714672,0.9477352840833503
49.3940,1.4940,1.0002,1.0000,-1.0846,3.049048845294239,3.8647346355003904,6.145108668086363
30.2025,0.7491,2.3704,1.0000,-7.8039,-1.1635468748098676,-2.2536051623306945,-2.485774791729068
33.8132,0.6276,1.3635,1.0000,-3.5730,1.6873670845989952,2.3114971998942764,3.0508486718813783
56.2738,1.5782,0.2302,1.0000,1.1048,-1.632175786302631,-1.6351317006146318,-1.9718245205497482
34.2849,0.2272,1.5259,1.0000,-4.3575,0.23409426095332705,-0.3511055305749558,-1.0199019286079698
51.5747,1.0496,0.2729,0.0576,-0.2377,2.2004267950019587,4.323889474632405,3.494492450114561
30.7333,1.5518,1.6050,1.0000,-5.3934,-0.10561226953704198,0.6695858123460428,-0.10778800996573747
51.8871,1.0789,0.0599,1.0000,0.4309,2.6027010753344406,4.374181710158955,0.8862290656681865
